FPS,GrayScale_Func [ms],EqualizeHist_Func [ms],Clahe_Func [ms],Face_Func [ms],Nose_Func [ms],Mouth_Func [ms],RightEye_Func [ms],REyeOpen_Func [ms],LeftEye_Func [ms],LEyeopen_Func [ms],Tracking_Func [ms],FaceFound?,NoseFound?,MouthFound?,RightEyeFound?,REyeOpenFound?,LeftEyeFound?,LEyeopenFound?
17.1818,1.2389,0.946156,0,9.76098,7.78152,2.12015,3.87439,3.0861,3.81569,3.74581,7.79485,1,1,1,1,0,1,0
17.2727,1.20233,0.908336,0,9.76098,7.10125,2.13108,5.19724,3.17107,4.37288,3.60213,8.18451,1,1,1,1,0,1,0
17.3636,3.09683,0.920044,0,9.76098,7.27293,2.02968,4.77844,3.18587,3.87774,3.59125,9.748,1,1,1,1,0,1,0
17.4545,1.33898,0.906065,0,9.76098,7.29018,2.14961,4.41465,3.33915,3.83073,3.77185,8.35752,1,1,1,1,0,1,0
17.5455,1.25916,0.95207,0,9.76098,8.15435,2.21418,6.12642,3.47403,4.02113,3.75866,8.23195,1,1,1,1,0,1,0
17.6364,7.17981,0.949793,0,9.76098,8.59584,2.37771,4.9682,3.64037,3.83222,4.01484,7.37471,1,1,1,1,0,1,0
17.7273,1.18276,0.756577,0,9.76098,8.60876,3.00088,4.78213,3.85868,4.3705,3.90876,12.6565,1,1,1,1,0,1,0
16.3333,1.14142,0.907383,0,9.76098,9.80169,6.67825,6.20592,3.85868,4.16919,4.42331,8.05953,1,1,1,1,0,1,0
16.4167,5.39235,0.912287,0,9.76098,10.2059,6.87329,3.04304,3.85868,4.09548,4.04505,7.37388,1,1,1,1,0,1,0
16.5,1.35658,1.13689,0,9.76098,11.1959,7.13319,3.02782,3.85868,3.46717,4.04505,11.1517,1,1,1,1,0,1,0
16.5833,1.26418,0.914765,0,9.76098,10.6492,6.72583,4.5502,4.04561,4.2215,4.25429,7.79788,1,1,1,1,0,1,0
16.6667,0.765745,2.92351,0,9.76098,11.3874,7.14488,3.44115,4.04561,3.19628,4.25429,8.48812,1,1,1,1,0,1,0
16.75,1.23086,0.904068,0,9.76098,11.3243,7.60501,4.83118,4.04561,3.1751,4.25429,8.02909,1,1,1,1,0,1,0
16.8333,6.72423,0.908463,0,9.76098,10.9156,6.99093,5.01147,4.12856,4.42445,4.40591,7.5558,1,1,1,1,0,1,0
16.9167,0.945331,0.904129,0,9.76098,11.8684,7.68591,3.59506,4.12856,3.1126,4.40591,9.15704,1,1,1,1,0,1,0
17,1.19076,0.903441,0,9.76098,11.4176,7.08676,3.58781,4.12856,3.47414,4.40591,12.5367,1,1,1,1,0,1,0
17.0833,1.80473,0.910011,0,9.76098,10.6869,8.56371,3.33474,4.12856,2.88754,4.40591,8.01999,1,1,1,1,0,1,0
17.1667,1.21029,0.904862,0,9.76098,11.9841,8.15329,5.27499,4.12856,3.09104,4.40591,8.16383,1,1,1,1,0,1,0
17.25,7.82701,0.77814,0,9.76098,11.1615,7.71083,3.38501,4.12856,3.04608,4.40591,7.69403,1,1,1,1,0,1,0
17.3333,1.02474,0.810052,0,9.76098,13.5403,6.79839,4.98241,4.81304,3.36468,4.40591,12.6531,1,1,1,1,0,1,0
17.4167,1.67446,0.892929,0,9.76098,14.0199,7.24503,5.74044,4.95041,3.45141,4.40591,10.9105,1,1,1,1,0,1,0
17.5,1.0199,0.809866,0,9.76098,13.8983,8.03883,6.21215,5.06631,3.5375,4.40591,11.3471,1,1,1,1,0,1,0
17.5833,6.65767,0.916698,0,9.76098,13.8546,7.92859,5.13595,4.96769,3.64649,4.40591,7.7128,1,1,1,1,0,1,0
16.3077,0.76736,0.900953,0,9.76098,14.519,7.83621,5.74893,4.87912,3.54376,4.40591,9.42143,1,1,1,1,0,1,0
16.3846,1.25593,0.906911,0,9.76098,14.8806,7.65579,6.00481,4.91022,4.91268,4.8072,9.79985,1,1,1,1,0,1,0
16.4615,1.22352,0.851442,0,9.76098,13.2988,8.37514,5.34804,4.81091,3.4445,4.8072,10.7886,1,1,1,1,0,1,0
16.5385,1.57946,0.897351,0,9.76098,14.3024,7.50511,5.74038,4.95356,3.57766,4.8072,10.9122,1,1,1,1,0,1,0
16.6154,1.32425,1.52609,0,9.76098,12.8194,7.53958,5.83478,4.89158,3.50241,4.8072,10.2262,1,1,1,1,0,1,0
16.6923,7.21077,0.907896,0,9.76098,12.5968,7.59947,5.13966,4.76946,3.56469,4.8072,7.80479,1,1,1,1,0,1,0
16.7692,6.71106,1.16496,0,9.76098,11.9983,7.73105,4.15016,4.76946,3.61222,4.8072,7.21265,1,1,1,1,0,1,0
16.8462,1.34839,1.14078,0,9.76098,12.2584,7.57107,4.60668,4.76946,3.7136,4.8072,11.1035,1,1,1,1,0,1,0
16.9231,0.777815,0.90013,0,9.76098,11.9505,7.97988,5.28148,4.8998,5.1774,4.84578,7.86946,1,1,1,1,0,1,0
17,1.29384,1.1568,0,9.76098,8.39243,7.87465,4.17717,4.8998,4.22341,4.84578,9.93473,1,1,1,1,0,1,0
17.0769,2.54979,2.29551,0,9.76098,9.00035,8.03214,4.19619,4.8998,3.71894,4.84578,8.22618,1,1,1,1,0,1,0
17.1538,4.4984,0.909598,0,9.76098,8.92573,8.10543,4.38296,4.8998,4.40774,4.84578,11.3947,1,1,1,1,0,1,0
17.2308,0.767957,0.93375,0,9.76098,7.81241,8.07302,4.34782,4.8998,3.90779,4.84578,9.24793,1,1,1,1,0,1,0
17.3077,1.02467,0.80493,0,9.76098,7.01401,10.2083,4.44478,4.8998,4.38863,4.84578,13.2745,1,1,1,1,0,1,0
17.3846,1.93861,0.910052,0,9.76098,6.8015,9.6125,4.36789,4.8998,3.81452,4.84578,8.00142,1,1,1,1,0,1,0
17.4615,1.04534,0.907713,0,9.76098,7.70211,10.3708,7.59591,4.8998,4.56466,4.84578,8.22783,1,1,1,1,0,1,0
16.2857,5.41309,1.01062,0,9.76098,8.35248,10.0525,4.6282,4.8998,4.30759,4.84578,8.37663,1,1,1,1,0,1,0
16.3571,1.02146,0.822136,0,9.76098,8.57941,10.1967,5.18978,4.8998,4.30911,4.84578,13.1623,1,1,1,1,0,1,0
16.4286,7.69178,0.823974,0,9.76098,8.19483,10.514,4.67451,4.8998,4.43069,4.84578,7.12902,1,1,1,1,0,1,0
16.5,6.72851,0.936975,0,9.76098,9.29131,9.50678,6.35492,6.11877,4.65812,4.84578,10.1054,1,1,1,1,0,1,0
16.5714,1.27838,0.824124,0,9.76098,8.16603,9.24244,7.27147,7.90087,4.73391,4.84578,12.8706,1,1,1,1,0,1,0
16.6429,1.24521,0.929813,0,9.76098,8.39739,10.1287,7.93628,7.21578,4.93712,6.31965,11.3093,1,1,1,1,0,1,0
16.7143,1.1415,0.925102,0,9.76098,8.98067,9.72083,7.09249,6.30199,4.92113,6.31965,9.30666,1,1,1,1,0,1,0
16.7857,1.149,0.923187,0,9.76098,8.53321,9.38154,6.69558,6.33735,5.35086,6.27813,9.21816,1,1,1,1,0,1,0
16.8571,1.02115,0.821818,0,9.76098,8.71946,8.88184,7.47031,5.95271,5.09192,6.27241,12.2149,1,1,1,1,0,1,0
16.9286,1.52042,0.922403,0,9.76098,8.29421,8.92311,6.05805,6.16854,4.81553,6.27241,7.64741,1,1,1,1,0,1,0
17,6.68175,0.925671,0,9.76098,7.78901,8.42438,6.11728,6.07877,4.78837,6.27241,7.78325,1,1,1,1,0,1,0
17.0714,2.92056,0.932136,0,9.76098,9.03946,8.97824,6.64059,5.96099,5.29433,5.9653,8.00186,1,1,1,1,0,1,0
17.1429,1.09875,0.926404,0,9.76098,6.82846,5.53873,7.26736,5.53503,4.56314,5.9653,12.5319,1,1,1,1,0,1,0
17.2143,1.02459,0.868322,0,9.76098,6.88102,5.15209,6.42671,5.73351,5.1054,5.79187,7.7255,1,1,1,1,0,1,0
17.2857,4.02649,0.903686,0,9.76098,6.39417,9.9468,5.10051,5.28175,5.11794,5.82859,8.13087,1,1,1,1,0,1,0
16.2,0.689686,0.822559,0,9.76098,6.57563,5.17929,5.53792,5.00856,4.95837,5.64134,7.95795,1,1,1,1,0,1,0
16.2667,0.80812,0.92035,0,9.76098,6.06144,10.0368,5.52525,4.98256,4.54508,5.64134,8.12326,1,1,1,1,0,1,0
16.3333,1.13863,0.920819,0,9.76098,6.52016,5.20671,6.20052,4.842,4.57063,5.64134,10.9476,1,1,1,1,0,1,0
16.4,1.01969,0.822005,0,9.76098,6.29879,4.93068,5.43867,4.75584,5.0187,5.87488,8.1042,1,1,1,1,0,1,0
16.4667,3.84878,0.973904,0,9.76098,6.77508,5.36925,5.69455,5.20726,5.20694,6.00438,8.24845,1,1,1,1,0,1,0
16.5333,1.30387,0.927761,0,9.76098,6.25954,5.22852,6.44123,5.23642,4.90414,5.35906,8.44549,1,1,1,1,0,1,0
16.6,2.49403,1.0218,0,9.76098,5.16595,5.20616,6.89836,5.97878,3.46587,5.35906,8.27821,1,1,1,1,0,1,0
16.6667,1.01928,0.77126,0,9.76098,6.20401,5.02909,7.09866,6.44311,3.17828,5.35906,13.3244,1,1,1,1,0,1,0
16.7333,0.687028,0.812525,0,9.76098,7.04043,5.09445,6.90227,6.43949,3.4553,5.35906,7.82895,1,1,1,1,0,1,0
16.8,4.92725,2.14311,0,9.76098,7.67661,8.72487,6.2992,5.37857,4.75675,6.06739,8.00791,1,1,1,1,0,1,0
16.8667,0.745783,0.920695,0,9.76098,7.07579,10.1853,5.90224,5.29256,5.18066,7.03894,8.34758,1,1,1,1,0,1,0
16.9333,1.56685,0.978712,0,9.76098,5.08928,10.1356,5.43849,5.29256,6.23582,7.03894,12.7462,1,1,1,1,0,1,0
17,2.21358,1.12492,0,9.76098,5.34062,11.3569,5.32098,5.29256,5.69115,7.03894,8.1638,1,1,1,1,0,1,0
17.0667,1.52681,0.922651,0,9.76098,5.87758,10.8751,5.59361,5.29256,6.01698,7.03894,8.21929,1,1,1,1,0,1,0
17.1333,4.33492,0.8486,0,9.76098,6.33686,10.8569,5.64255,5.29256,5.57605,7.03894,7.27513,1,1,1,1,0,1,0
17.2,1.95708,0.912366,0,9.76098,6.21196,13.3058,6.32028,5.29256,6.13534,7.03894,9.8381,1,1,1,1,0,1,0
16.1875,1.76392,0.914856,0,9.76098,9.51643,12.025,6.86541,6.43748,6.46332,8.64308,12.1553,1,1,1,1,0,1,0
16.25,1.49356,0.951162,0,9.76098,9.35959,11.0453,7.52409,6.61226,6.04812,8.077,8.15095,1,1,1,1,0,1,0
16.3125,0.780213,0.894908,0,9.76098,6.90998,7.17158,5.31825,6.61226,6.36422,7.15864,7.84213,1,1,1,1,0,1,0
16.375,7.28381,0.806374,0,9.76098,5.67451,6.58683,5.31884,6.61226,6.01094,6.85956,7.80227,1,1,1,1,0,1,0
16.4375,6.76687,0.913767,0,9.76098,14.0884,6.31606,15.7783,6.61226,28.2557,6.85956,8.45375,1,1,1,1,0,1,0
16.5,5.55736,0.918645,0,9.76098,5.82187,5.49655,5.8911,6.61226,5.41867,5.81918,8.64767,1,1,1,1,0,1,0
16.5625,1.86493,1.13608,0,9.76098,6.01422,5.37455,4.82614,6.61226,5.45693,5.38222,10.9867,1,1,1,1,0,1,0
16.625,0.776499,0.965502,0,9.76098,6.73675,7.79253,4.00802,6.61226,5.40379,5.22802,8.56186,1,1,1,1,0,1,0
16.6875,1.57968,0.915771,0,9.76098,6.61754,4.71654,4.53019,6.61226,4.85913,4.93372,9.97211,1,1,1,1,0,1,0
16.75,0.760149,0.960851,0,9.76098,8.63574,8.35435,3.7991,6.61226,5.27502,5.03468,8.03065,1,1,1,1,0,1,0
16.8125,6.85586,0.930274,0,9.76098,10.0086,8.2176,4.73505,4.80157,5.04408,4.969,7.32466,1,1,1,1,0,1,0
16.875,0.754374,0.920116,0,9.76098,9.50537,8.3325,4.82382,4.4129,4.80273,4.73786,8.39432,1,1,1,1,0,1,0
16.9375,2.07093,1.02511,0,9.76098,10.3821,9.09215,4.99391,3.7672,4.96972,4.10574,7.6306,1,1,1,1,0,1,0
17,1.18066,0.981273,0,9.76098,14.4717,9.05939,6.6459,4.58059,5.14489,4.54936,8.14493,1,1,1,1,0,1,0
16.0588,1.40694,1.5568,0,9.76098,14.4508,7.19607,7.57076,5.70843,4.75579,4.77147,10.2172,1,1,1,1,0,1,0
16.1176,1.04852,0.832379,0,9.76098,13.4095,2.83404,10.7419,7.00128,4.66112,4.68527,8.2849,1,1,1,1,0,1,0
16.1765,1.14663,0.935967,0,9.76098,13.9397,2.58514,8.30052,6.63249,4.35336,4.81992,10.7056,1,1,1,1,0,1,0
16.2353,0.767184,0.933857,0,9.76098,6.71557,1.65724,7.55981,6.06796,4.41669,4.48953,7.87899,1,1,1,1,0,1,0
16.2941,6.46359,0.944931,0,9.76098,2.97814,1.53076,4.72696,4.6555,2.04494,4.48953,7.19366,1,1,1,1,0,1,0
16.3529,1.02342,0.834915,0,9.76098,3.01874,1.78994,6.27261,5.38286,2.32159,4.48953,10.1409,1,1,1,1,0,1,0
16.4118,1.03352,1.00398,0,9.76098,7.47225,1.89148,8.09509,6.2994,4.7328,4.68627,9.83533,1,1,1,1,0,1,0
16.4706,2.64182,0.940427,0,9.76098,17.0756,7.89727,8.19674,6.08861,5.21815,5.22834,10.6788,1,1,1,1,0,1,0
16.5294,1.71947,0.980945,0,9.76098,15.4916,8.95214,7.23781,5.21361,5.54317,5.88159,12.7427,1,1,1,1,0,1,0
16.5882,2.9364,0.939104,0,9.76098,11.9898,9.5386,6.79107,5.13597,4.88893,5.69892,10.7495,1,1,1,1,0,1,0
16.6471,0.781676,0.91963,0,9.76098,10.1228,10.106,6.15508,5.60525,4.9885,5.49806,8.68906,1,1,1,1,0,1,0
16.7059,2.8317,6.43407,0,9.76098,9.99566,6.05571,6.92901,6.05904,5.37126,5.6482,8.09187,1,1,1,1,0,1,0
16.7647,1.75949,0.81684,0,9.76098,9.02035,3.68927,8.58197,8.82397,6.06236,6.16144,7.63513,1,1,1,1,0,1,0
16.8235,1.86379,0.901796,0,9.76098,8.24301,3.93064,9.14569,8.7077,6.19992,6.65569,11.4704,1,1,1,1,0,1,0
15.9444,0.76772,0.901877,0,9.76098,8.27364,3.90367,8.43261,7.8518,5.71225,6.65569,7.96415,1,1,1,1,0,1,0
16,0.767022,0.899491,0,9.76098,8.75575,3.99014,8.58586,8.15614,5.8961,6.65569,7.79491,1,1,1,1,0,1,0
16.0556,0.808282,0.908581,0,9.76098,8.96061,4.74756,7.36894,8.21562,6.45545,6.35463,7.85707,1,1,1,1,0,1,0
16.1111,2.16693,0.953195,0,9.76098,8.56868,4.73268,9.56185,10.3552,6.91111,7.83512,12.8914,1,1,1,1,0,1,0
16.1667,1.84384,0.920564,0,9.76098,8.75174,10.2304,9.50955,9.30525,4.82933,7.83512,7.89662,1,1,1,1,0,1,0
16.2222,8.47606,0.922801,0,9.76098,8.95247,6.86118,9.73545,10.6848,6.97714,8.57749,7.86043,1,1,1,1,0,1,0
16.2778,0.808891,0.913369,0,9.76098,10.5018,8.77402,8.68098,10.333,5.66143,7.35417,7.60061,1,1,1,1,0,1,0
16.3333,0.770065,0.951497,0,9.76098,11.9956,10.1379,6.6945,10.333,6.48243,7.71725,7.63518,1,1,1,1,0,1,0
16.3889,1.79239,0.978877,0,9.76098,10.1039,10.4299,5.97212,10.333,6.54142,7.81481,12.821,1,1,1,1,0,1,0
16.4444,1.14723,0.928208,0,9.76098,8.45848,10.4875,5.42796,10.333,5.84624,7.81481,7.58787,1,1,1,1,0,1,0
16.5,1.397,0.975065,0,9.76098,8.63612,9.86414,5.83929,10.333,5.695,7.81481,10.0759,1,1,1,1,0,1,0
16.5556,1.58855,0.938164,0,9.76098,9.49593,11.5464,8.16732,10.333,6.90488,7.19474,7.53489,1,1,1,1,0,1,0
16.6111,7.49636,0.798989,0,9.76098,8.61961,12.8572,5.65172,10.333,5.82017,6.85295,6.77278,1,1,1,1,0,1,0
16.6667,2.54505,0.956154,0,9.76098,9.49498,9.96946,4.61473,10.333,5.85564,6.82596,7.30857,1,1,1,1,0,1,0
15.8421,3.2162,0.955256,0,9.76098,8.83096,9.89228,4.6669,10.333,6.05425,7.17649,7.91747,1,1,1,1,0,1,0
15.8947,0.7466,0.842553,0,9.76098,7.58703,9.9396,4.52941,10.333,5.32169,6.90248,6.92026,1,1,1,1,0,1,0
15.9474,0.8059,0.941484,0,9.76098,8.9036,10.9954,4.54041,10.333,5.67327,6.49815,7.51326,1,1,1,1,0,1,0
16,4.16842,0.949288,0,9.76098,7.61138,10.5227,4.49234,10.333,5.23542,6.36818,7.29853,1,1,1,1,0,1,0
16.0526,0.8294,0.903248,0,9.76098,8.35897,9.63834,4.37682,10.333,5.11487,5.68917,7.31322,1,1,1,1,0,1,0
16.1053,8.22986,0.841539,0,9.76098,8.47987,8.627,5.58155,4.90418,5.3576,5.54824,7.34197,1,1,1,1,0,1,0
16.1579,1.23627,0.868974,0,9.76098,7.01033,8.15801,10.5676,4.90418,5.9528,5.24708,7.114,1,1,1,1,0,1,0
16.2105,4.66513,0.830443,0,9.76098,9.67391,8.01182,5.29968,5.35015,5.3323,5.31479,7.1109,1,1,1,1,0,1,0
16.2632,1.30564,0.811885,0,9.76098,7.86934,8.95218,5.23863,5.74058,5.17173,5.18854,12.5182,1,1,1,1,0,1,0
16.3158,1.14523,0.910096,0,9.76098,7.90952,8.48263,7.34584,5.31261,5.47337,5.0886,10.9506,1,1,1,1,0,1,0
16.3684,0.860984,1.05738,0,9.76098,8.59524,7.94268,6.97749,5.67441,5.61881,5.12514,7.97238,1,1,1,1,0,1,0
16.4211,0.766688,0.913749,0,9.76098,9.14768,4.03874,6.88269,5.55523,5.06913,4.97778,8.00283,1,1,1,1,0,1,0
16.4737,1.44155,0.919911,0,9.76098,8.72347,4.22971,7.27701,5.52339,4.53986,4.97778,8.02647,1,1,1,1,0,1,0
16.5263,1.41074,0.901116,0,9.76098,13.5611,7.60557,7.57066,5.437,5.52411,4.82423,8.40257,1,1,1,1,0,1,0
16.5789,2.08784,1.13832,0,9.76098,11.6341,8.93167,7.05484,5.17083,4.19525,4.82423,12.8221,1,1,1,1,0,1,0
15.8,1.27737,1.29141,0,9.76098,12.0975,9.18291,7.1613,5.27123,4.14024,4.82423,9.60271,1,1,1,1,0,1,0
15.85,8.72199,0.820174,0,9.76098,10.0066,11.235,6.60505,5.18658,4.39808,4.82423,6.75438,1,1,1,1,0,1,0
15.9,2.29034,0.916639,0,9.76098,9.89505,12.0447,6.74536,5.39362,5.74814,4.82491,7.35929,1,1,1,1,0,1,0
15.95,1.45341,5.84029,0,9.76098,10.4903,11.4498,7.12254,5.24733,5.5334,5.11883,7.40559,1,1,1,1,0,1,0
16,2.58084,0.944589,0,9.76098,11.4681,10.6326,7.36633,5.90576,5.59394,6.13302,8.92628,1,1,1,1,0,1,0
16.05,1.15544,0.906019,0,9.76098,11.7148,10.5514,6.63213,6.0489,5.5775,6.29579,8.65853,1,1,1,1,0,1,0
16.1,6.43358,0.954835,0,9.76098,9.69468,9.27104,6.74157,6.17238,5.86194,6.42653,8.12421,1,1,1,1,0,1,0
16.15,2.05253,0.901219,0,9.76098,11.6376,9.97429,7.08465,6.36233,6.1208,6.93208,10.8665,1,1,1,1,0,1,0
16.2,2.50122,0.816365,0,9.76098,7.82422,13.8674,6.83103,6.36233,6.22168,6.93208,7.8342,1,1,1,1,0,1,0
16.25,1.48157,0.952898,0,9.76098,4.77066,5.18376,4.65905,6.36233,5.19462,6.93208,12.6758,1,1,1,1,0,1,0
16.3,2.63887,0.890155,0,9.76098,4.15376,3.94373,3.83961,6.36233,4.93721,6.93208,10.8734,1,1,1,1,0,1,0
16.35,1.64444,0.896718,0,9.76098,4.21786,3.44909,3.11018,6.36233,4.285,6.93208,12.8101,1,1,1,1,0,1,0
16.4,2.21949,0.890755,0,9.76098,4.35515,3.29675,2.85214,6.36233,3.9091,6.93208,12.6037,1,1,1,1,0,1,0
16.45,1.73293,0.906848,0,9.76098,3.45012,3.65737,4.31698,6.36233,3.26041,6.93208,7.94723,1,1,1,1,0,1,0
16.5,5.44189,0.813849,0,9.76098,3.16438,3.15104,2.40546,6.36233,3.02967,6.93208,7.49606,1,1,1,1,0,1,0
16.55,1.50743,1.13306,0,9.76098,3.07908,3.2392,2.60706,6.36233,3.68903,6.93208,9.15307,1,1,1,1,0,1,0
15.8095,2.59755,0.897665,0,9.76098,3.59343,2.93103,4.11816,6.36233,2.69574,6.93208,8.38504,1,1,1,1,0,1,0
15.8571,5.2433,0.92915,0,9.76098,3.00417,3.44106,2.64798,6.36233,2.76333,6.93208,7.92673,1,1,1,1,0,1,0
15.9048,6.2771,2.80417,0,9.76098,3.47128,3.70452,2.92334,6.36233,2.76072,6.93208,8.27699,1,1,1,1,0,1,0
15.9524,2.34337,1.00022,0,9.76098,4.06466,4.0639,3.25803,6.36233,4.2289,6.93208,10.5836,1,1,1,1,0,1,0
16,1.56874,0.841522,0,9.76098,3.97992,3.90239,3.3584,6.36233,4.25895,6.93208,11.4146,1,1,1,1,0,1,0
16.0476,1.50936,0.943282,0,9.76098,3.86706,4.11906,23.532,6.36233,9.6333,6.93208,18.1295,1,1,1,1,0,1,0
16.0952,7.00597,0.854375,0,9.76098,3.60614,41.4468,18.3901,6.36233,19.777,6.93208,23.8851,1,1,1,1,0,1,0
16.1429,2.41026,0.846817,0,9.76098,3.41407,3.55323,8.68717,6.36233,5.67843,6.93208,12.1471,1,1,1,1,0,1,0
16.1905,2.15015,0.954267,0,9.76098,3.76382,3.41924,4.47701,6.36233,5.17178,6.93208,12.4436,1,1,1,1,0,1,0
16.2381,1.81015,0.848804,0,9.76098,4.71777,4.27285,4.10794,6.36233,6.08007,6.93208,10.2526,1,1,1,1,0,1,0
16.2857,2.66822,0.947116,0,9.76098,4.53615,3.93428,5.39078,6.36233,5.10349,6.93208,10.2017,1,1,1,1,0,1,0
16.3333,1.60315,0.94681,0,9.76098,5.19605,3.90669,6.74532,4.68215,5.34735,6.93208,10.3246,1,1,1,1,0,1,0
16.381,4.41475,0.957873,0,9.76098,5.17218,4.04966,5.99743,4.74497,5.21509,6.93208,7.57502,1,1,1,1,0,1,0
16.4286,1.38153,0.951908,0,9.76098,7.88332,3.96753,7.25565,5.05381,5.05873,6.93208,12.1491,1,1,1,1,0,1,0
16.4762,2.69255,0.9524,0,9.76098,9.33327,4.29423,8.60355,5.55635,4.94483,6.93208,8.25891,1,1,1,1,0,1,0
16.5238,3.37054,1.04188,0,9.76098,10.417,5.73195,6.70796,5.05063,5.64693,5.37027,8.55444,1,1,1,1,0,1,0
15.8182,2.57523,0.914918,0,9.76098,11.1087,8.98563,5.98139,5.46088,5.66239,5.14467,13.0844,1,1,1,1,0,1,0
15.8636,1.99071,0.938314,0,9.76098,11.0797,9.35557,5.43098,5.14801,5.44341,5.33485,7.7367,1,1,1,1,0,1,0
15.9091,3.30199,0.976194,0,9.76098,11.1705,10.0675,5.25551,5.76942,4.64168,5.33485,10.8231,1,1,1,1,0,1,0
15.9545,1.58013,0.823975,0,9.76098,8.08943,10.0479,4.67438,5.76942,4.8541,5.33485,9.87059,1,1,1,1,0,1,0
16,1.52273,0.92008,0,9.76098,7.53555,9.60383,4.11622,5.76942,3.88796,5.33485,7.74585,1,1,1,1,0,1,0
16.0455,1.571,0.922299,0,9.76098,8.35357,8.18417,6.52411,5.76942,4.39247,5.33485,7.29142,1,1,1,1,0,1,0
16.0909,6.92326,0.953402,0,9.76098,8.88973,7.66358,5.16363,4.57069,4.3324,5.33485,6.9494,1,1,1,1,0,1,0
16.1364,1.42484,0.816191,0,9.76098,10.9596,4.35289,4.61945,4.57069,5.35662,4.64575,10.5407,1,1,1,1,0,1,0
16.1818,1.48336,0.917524,0,9.76098,11.6034,8.04614,7.49718,5.08774,4.21972,4.64575,7.57984,1,1,1,1,0,1,0
16.2273,1.47711,0.915433,0,9.76098,11.2885,7.22407,9.00869,4.72404,4.09151,4.64575,7.85556,1,1,1,1,0,1,0
16.2727,1.57373,0.912187,0,9.76098,11.0085,3.71041,9.1695,4.81757,3.85015,4.64575,7.61566,1,1,1,1,0,1,0
16.3182,2.455,2.18614,0,9.76098,9.51861,3.35598,5.36457,4.00719,3.80277,4.64575,7.15251,1,1,1,1,0,1,0
16.3636,1.34309,1.09591,0,9.76098,8.99545,3.29312,3.75791,4.00719,4.02393,4.64575,10.426,1,1,1,1,0,1,0
16.4091,1.53472,1.54481,0,9.76098,7.90685,3.68154,4.48206,4.00719,3.66288,4.64575,9.69284,1,1,1,1,0,1,0
16.4545,2.90396,0.925126,0,9.76098,7.08076,4.37942,4.47269,4.00719,3.67086,4.64575,9.58515,1,1,1,1,0,1,0
16.5,4.92467,0.918227,0,9.76098,7.01532,8.08188,3.82273,4.00719,3.49432,4.64575,7.78978,1,1,1,1,0,1,0
15.8261,2.05839,0.815506,0,9.76098,6.06747,7.90802,3.85396,4.00719,3.51732,4.64575,6.96911,1,1,1,1,0,1,0
15.8696,1.23699,0.815651,0,9.76098,9.19186,8.90918,4.5506,4.00719,3.81093,4.64575,7.97399,1,1,1,1,0,1,0
15.913,1.32142,0.916788,0,9.76098,8.90103,9.27813,4.68549,4.00719,4.35456,4.64575,11.2272,1,1,1,1,0,1,0
15.9565,0.753605,0.909791,0,9.76098,8.3119,9.78633,5.45665,4.00719,4.56131,4.64575,7.4663,1,1,1,1,0,1,0
16,1.31979,0.816817,0,9.76098,9.17725,9.84477,6.68709,5.95714,5.24597,4.64575,10.0037,1,1,1,1,0,1,0
16.0435,1.27204,0.919734,0,9.76098,8.53315,10.2072,5.70382,5.95714,5.50417,4.64575,9.57058,1,1,1,1,0,1,0
16.087,1.22771,0.922141,0,9.76098,7.53581,8.85198,7.52762,5.95714,5.31093,4.64575,8.12442,1,1,1,1,0,1,0
16.1304,6.42162,0.926191,0,9.76098,8.27483,10.6678,5.84622,5.95714,5.74323,4.64575,8.15609,1,1,1,1,0,1,0
16.1739,1.12107,0.815968,0,9.76098,10.3458,11.5999,9.65753,9.48269,6.36615,7.98088,11.1618,1,1,1,1,0,1,0
16.2174,7.24536,0.921637,0,9.76098,11.7878,11.298,9.81153,10.283,7.07419,8.23227,7.27744,1,1,1,1,0,1,0
16.2609,1.66342,0.919291,0,9.76098,11.0541,10.2253,9.795,9.0611,6.72145,7.92693,13.1109,1,1,1,1,0,1,0
16.3043,3.68461,1.06557,0,9.76098,7.4618,7.35321,5.68642,9.0611,5.53539,7.92693,8.47031,1,1,1,1,0,1,0
16.3478,1.40561,0.818961,0,9.76098,7.89803,7.71258,6.54799,9.0611,5.76338,7.92693,12.6679,1,1,1,1,0,1,0
16.3913,1.12511,1.76704,0,9.76098,8.93021,7.93406,6.19222,9.0611,6.12714,7.92693,7.44227,1,1,1,1,0,1,0
16.4348,1.83055,0.821826,0,9.76098,9.60324,7.30226,7.16161,9.0611,6.30884,7.92693,10.0409,1,1,1,1,0,1,0
15.7917,1.27147,0.818679,0,9.76098,9.40112,7.25008,6.19933,9.0611,7.22262,7.92693,11.9333,1,1,1,1,0,1,0
15.8333,1.93803,2.1464,0,9.76098,9.588,7.39711,6.18272,9.0611,6.42149,7.92693,6.99954,1,1,1,1,0,1,0
15.875,1.12579,5.93172,0,9.76098,9.05871,7.01009,6.81563,9.0611,6.4673,7.92693,7.27724,1,1,1,1,0,1,0
15.9167,2.80484,0.926278,0,9.76098,9.46824,6.78694,6.45196,9.0611,6.52961,7.92693,10.4537,1,1,1,1,0,1,0
15.9583,1.08566,0.817521,0,9.76098,9.82605,12.5526,6.09081,9.0611,6.70576,7.92693,8.39964,1,1,1,1,0,1,0
16,2.09061,1.04786,0,9.76098,9.16566,13.1444,5.96945,9.0611,6.67049,7.92693,12.2015,1,1,1,1,0,1,0
